content_id,source,country,url,title,body,type
95151abd964c4ad9871d61377ed65857,aawsat,SA,https://aawsat.com/%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/5268097-%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D9%81%D8%B7-%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89-%D8%AA%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%86%D8%B8%D8%B1-%D9%81%D9%8A-%D9%83%D9%86%D8%AF%D8%A7-%D9%83%D9%88%D8%AC%D9%87%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A2%D9%85%D9%86%D8%A9,شركات النفط الكبرى تعيد النظر في كندا كوجهة استثمارية آمنة,"شركات النفط الكبرى تعيد النظر في كندا كوجهة استثمارية آمنة

تشهد شركات النفط والغاز في كندا اهتماماً متجدداً من كبرى شركات الطاقة العالمية، مع دفع الصراع في الشرق الأوسط إلى تعزيز جاذبية البلاد لدى أكبر المشغلين في قطاع الطاقة؛ حيث يُعد اتفاق شركة «شل» بقيمة 16.4 مليار دولار لشراء شركة «إيه آر سي ريسورسيز» أوضح دليل على هذا التحول.
وتُعد شركتا «توتال إنرجيز» و«كونوكو فيليبس» من بين الشركات التي تعيد النظر في السوق الكندية، إلى جانب «إكوينور» و«بي بي». وقد طلبت هذه الشركات من بنوك الاستثمار خلال الأسابيع الأخيرة إعداد قوائم بأهداف استحواذ محتملة، وفقاً لمقابلات أجريت مع نحو 12 شخصاً مطلعين على المحادثات. ويعكس هذا الاهتمام المتجدد انعكاس اتجاه استمر نحو عقد من الزمن، حين كانت الشركات الأجنبية تتخارج جزئياً أو كلياً من قطاع الوقود الأحفوري في كندا، وفق «رويترز».
وقد أصبحت القيادة السياسية في البلاد أكثر دعماً لقطاع النفط والغاز منذ تولي رئيس الوزراء مارك كارني منصبه، في وقت يدفع فيه الصراع في إيران المستثمرين إلى البحث عن بيئات أكثر أماناً. كما أن كندا أنجزت مسارات تصدير جديدة للنفط الخام والغاز الطبيعي، ما قد يعزز المزيد من التطوير، إلى جانب امتلاكها موارد ضخمة غير مستغلة قادرة على دعم صادراتها المتنامية. ويُعد استحواذ «شل» على «إيه آر سي» أول دليل ملموس على هذا التقييم الجديد الأوسع.
وقد أعلنت الشركة الأوروبية يوم الاثنين خطتها لشراء «إيه آر سي»، أكبر منتج للغاز الطبيعي يركز حصراً على منطقة مونتني الصخرية في كندا، في صفقة ستكون من بين أكبر عمليات الاستحواذ الأجنبية على شركة طاقة كندية.
وقال مايك فيرني، نائب الرئيس التنفيذي في شركة الاستشارات الطاقية «ماكدانيال وشركاؤه» في كالغاري، إن «قيام (شل) بالاستثمار في كندا يشير إلى أن لدينا موارد ذات جودة عالمية»، مضيفاً أن هذا الاهتمام الأجنبي «يُعد بمثابة تأكيد على القيمة».
ولا توجد ضمانات بأن «توتال» أو أي شركة أخرى ستتبع «شل» في صفقات استحواذ قريباً، في ظل تقلبات السوق الأخيرة، بحسب مصادر مطلعة.
انحسار وخروج ثم عودة
على مدى سنوات، جعلت محدودية خطوط الأنابيب وقدرات التصدير في كندا مناخ الاستثمار أقل جاذبية مقارنة بالطفرة الصخرية في الولايات المتحدة، إضافة إلى قطاعات الطاقة المتجددة وغيرها من مجالات النمو. كما غادرت العديد من كبرى شركات الطاقة العالمية بشكل جزئي أو كامل قطاع الرمال النفطية في ألبرتا، أكبر منطقة منتجة للنفط في كندا، بسبب مخاوف المستثمرين من الأثر البيئي لإنتاج النفط الثقيل.
وقد أدى ذلك إلى تركيز قطاع الطاقة الكندي في أيدي شركات محلية؛ حيث ارتفعت ملكية الشركات الكندية في الرمال النفطية إلى نحو 89 في المائة في عام 2025 مقارنة بـ69 في المائة في عام 2016، وفق تحليل لبنك مونتريال.
أما اليوم، فقد تحولت الظروف السياسية العالمية والداخلية لصالح كندا؛ فقد عززت الاضطرابات في مضيق هرمز، الذي تم إغلاقه جزئياً، مكانة كندا كمنتج رابع أكبر للنفط في العالم، وخيار أكثر أماناً للشركات العالمية.
كما اتخذ رئيس الوزراء، مارك كارني، موقفاً أكثر دعماً لقطاع النفط والغاز مقارنة بسلفه، جاستن ترودو، متعهداً بدعم نمو الصناعة وتخفيف بعض القواعد البيئية.
وقال خوسيه فاليرا، الشريك في مكتب المحاماة «ماير براون»: «عندما تنظر إلى الطاقة وما يمكن أن يحدث في العالم، فإن كندا تمتلك الكثير من العوامل الإيجابية».
قائمة الفرص الاستثمارية
يُعد أحد أبرز عوامل الجذب توسُّع قدرة كندا على تصدير الغاز الطبيعي المسال من ساحل المحيط الهادي، الذي يوفر وصولاً مباشرا إلى الأسواق الآسيوية. ففي الع",post
12e319d7038744f0b175df0bebfc7731,aawsat,SA,https://aawsat.com/%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D9%88%D9%81%D9%86%D9%88%D9%86/5267501-%D9%88%D8%AB%D8%A7%D8%A6%D9%82-%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D8%B9%D9%8A%D8%AF-%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82,وثائق جمالية تستعيد ذاكرة الشرق,"وثائق جمالية تستعيد ذاكرة الشرق

بينما كانت أجراس فعاليات لندن الربيعية تعلن عن انطلاق أسبوع الفن في قلب مايفير، وفي ظل صخب شارع «نيو بوند ستريت» الذي لا يهدأ، هيأت دار «سوذبيز» العريقة ردهاتها لاستقبال نوع مختلف من الضوء؛ ضوء الشرق الذي أسَرَ مخيلة الرحالة الغربيين قبل قرنين من الزمان، ويعود اليوم ليأسر قلوب كبار المقتنين في مزاد «فن الاستشراق» لموسم ربيع 2026. لم يكن المعرض الذي افتتح أبوابه للجمهور قبل موعد المزاد مجرد عرض لمقتنيات فنية عابرة، بل كان أشبه باستعادة بصرية لذاكرة جغرافية وتاريخية تشكل وجدان المنطقة الممتدة من ضفاف النيل إلى أسوار القسطنطينية.
في هذه النسخة من المزاد، تبدو الأعمال المختارة، وكأنها تتجاوز الجدل التقليدي حول الاستشراق، بوصفه نظرة خارجية، لتتحول إلى وثائق جمالية بالغة الدقة. نحن أمام مشهد يتسم بنضج استثماري لافت؛ حيث لم يعد المقتني العربي أو العالمي يبحث عن الغرائبية فحسب، بل ينشد الأصالة والدقة التاريخية التي برع فيها فنانون من طراز جان ليون جيروم ولودفيك دويتشه. كما أن الأعمال المعروضة تؤكد أن فن الاستشراق لم يعد مجرد صنف منسيّ في تاريخ الفن، بل هو عملة ثقافية صعبة تزداد قيمتها كلما زاد الحنين إلى الجذور.
لوحة"" المستعمون"" لنصرالدين دينيه
عبقرية الظل والضوء
تتصدر مشهد المزاد لوحة الفنان الأميركي فريدريك آرثر بريدغمان (1847 - 1928) المعنونة بـ«في قرية الأبيار الجزائر» (In a Village at El Biar, Algiers)، والأبيار إحدى ضواحي الجزائر كانت ملاذاً للفنانين بسبب إطلالتها وهوائها العليل، وكان بريدغمان مفتوناً ببيوتها المترابطة. وهي عمل يجسد ذروة النضج في أسلوب بريدغمان الاستشراقي. في هذه اللوحة، لا يكتفي الفنان بنقل مشهد مكاني، بل يحبس أنفاس الزمن في لحظة جزائرية خالصة.
تتجلى عبقرية بريدغمان في تعامله مع «الضوء المتوسطي الساطع»؛ حيث تضرب أشعة الشمس الجدران البيضاء لقرية الأبيار، لتعكس وهجاً يكاد يشعر المشاهد بحرارته. لكن القيمة الحقيقية للعمل تكمن في التباين الدرامي بين هذا البياض الناصع وظلال الزقاق الضيق التي تمنح اللوحة عمقاً هندسياً مذهلاً.
بالنظر إلى التفاصيل الدقيقة، يبدو أن بريدغمان رسم الشخوص بلمسة إثنوغرافية غاية في الأمانة؛ من طيات الملابس التقليدية إلى حركة أيدي النساء وتموجات المياه في بركة الحوش، مما يمنح العمل قيمة توثيقية تتجاوز البعد الجمالي. إن اختيار «سوذبيز» لهذه القطعة تحديداً يعكس ذكاءً في تقدير ذائقة المقتني المعاصر، الذي يبحث عن أعمال بريدغمان ليس فقط لجماليتها، بل لقدرتها على نقل روح المكان وهدوء الحياة اليومية بعيداً عن التكلف أو المبالغة الدرامية. ومن المتوقع أن تشهد هذه اللوحة منافسة شرسة (القيمة التقديرية للوحة بين 150 - 200 ألف جنيه إسترليني)، نظراً لندرة أعمال بريدغمان التي تتميز بهذا المستوى من الحيوية في الألوان والتماسك في التكوين. هذا التقدير المرتفع لا يعكس فقط براعة بريدغمان التقنية، بل يشير إلى ندرة وجود أعمال بهذا الحجم والجودة في السوق حالياً. إن تجاوز حاجز الـ150 ألف باوند كقيمة افتتاحية يبعث برسالة واضحة للمقتنين: «نحن أمام قطعة ليست للعرض الجمالي فحسب، بل هي استثمار تاريخي رصين في أحد أكثر فصول الفن الاستشراقي صدقاً وعمقاً».

تبدو الأعمال المختارة وكأنها تتجاوز الجدل التقليدي حول الاستشراق بوصفه نظرة خارجية، لتتحول إلى وثائق جمالية بالغة الدقة

عمالقة الاستشراق والقيمة التجارية
لا يقتصر زخم مزاد «سوذبيز» لهذا الموسم على لوحة بعينها، بل يمتد ليشمل كوكبة من «أساطير الاستشراق» الذين جابوا الشرق بحثاً عن الضو",post
9630bb9903a34d198b8f974e95c4327c,aawsat,SA,https://aawsat.com/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/5268039-%D9%83%D9%86%D8%AF%D8%A7-%D8%AA%D8%B1%D8%AF-%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%88-%D8%A7%D9%84%D8%AD%D8%B1%D8%B3-%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%85%D9%85%D9%86%D9%88%D8%B9%D9%88%D9%86-%D9%85%D9%86-%D8%AF%D8%AE%D9%88%D9%84-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF,كندا ترد: «مسؤولو الحرس الثوري الإيراني ممنوعون من دخول البلاد»,"كندا ترد: «مسؤولو الحرس الثوري الإيراني ممنوعون من دخول البلاد»

أكدت الحكومة الكندية، الأربعاء، أن «مسؤولي الحرس الثوري الإيراني ممنوعون من دخول البلاد»، وذلك رداً على سؤال بشأن وفد الاتحاد الإيراني لكرة القدم الذي غادر مطار تورونتو فور وصوله، مشيراً إلى أن الخطوة جاءت نتيجة المعاملة التي تلقاها من موظفي الهجرة الكندية.
وكان الوفد الإيراني المشارك في اجتماعات كرة القدم القارية والدولية في كندا قد عاد أدراجه بعد منعه من دخول الأراضي الكندية، في خطوة مفاجئة أربكت مشاركة الاتحاد الإيراني في الحدث.
وكشفت مصادر خاصة لـ«الشرق الأوسط» أن القرار شمل رئيس الاتحاد الإيراني مهدي تاج بشكل مباشر، حيث مُنع من دخول البلاد، ما دفع بقية أعضاء الوفد إلى الانسحاب الكامل وعدم استكمال إجراءات الدخول، ليغيب الوفد الإيراني عن الاجتماعات التي تُعقد في فانكوفر.
وفي السياق نفسه، أفادت مصادر «الشرق الأوسط» بأن الوفد الفلسطيني تمكن من دخول كندا بعد استكمال الإجراءات المطلوبة، رغم تعرضه في وقت سابق لتأخيرات وصعوبات مرتبطة بالتأشيرات، وهو ما أكدته تقارير أشارت إلى وجود عراقيل مماثلة واجهت عدة اتحادات قبل أن يتم حل بعضها جزئياً.
وتعكس هذه الحادثة تداخل السياسة مع الرياضة، خصوصاً في ظل العلاقات المتوترة بين كندا وإيران، والقيود المفروضة على دخول بعض المسؤولين الإيرانيين، وهو ما يطرح تساؤلات حول مدى جاهزية الدول المستضيفة لتسهيل حركة الوفود قبيل استحقاقات كبرى، أبرزها كأس العالم 2026.
ومن المنتظر أن تثير هذه القضية نقاشاً داخل الأوساط الكروية الدولية، خاصة مع تكرار أزمات التأشيرات التي طالت أكثر من اتحاد، ما يضع الاتحاد الدولي لكرة القدم أمام تحدٍ جديد لضمان مشاركة جميع الأعضاء دون عوائق إدارية أو سياسية.",post
f67d923927e649a880089b6542195f73,aawsat,SA,https://aawsat.com/%D9%8A%D9%88%D9%85%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%B4%D8%B1%D9%82/5267911-%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%84%D9%88%D8%AC%D9%87-%D8%AA%D8%AD%D8%AF%D8%AF-%D9%85%D8%AF%D9%89-%D8%A7%D8%B3%D8%AA%D8%AC%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D8%B9%D9%84%D8%A7%D8%AC-%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D8%B1%D8%B7%D8%A7%D9%86,صورة للوجه تحدد مدى استجابة الأشخاص للعلاج من السرطان,"صورة للوجه تحدد مدى استجابة الأشخاص للعلاج من السرطان

أظهرت دراسة جديدة، أجراها فريق من الباحثين في مستشفى ماساتشوستس العام في بريغهام بالولايات المتحدة، أن معدل شيخوخة الوجه، الذي يستخدم الصور لقياس التغيرات في العمر البيولوجي بمرور الوقت، يمكن أن يكون مؤشراً حيوياً غير جراحي لتوقّع مدى استجابة الأشخاص لعلاج السرطان.
ويستخدم الباحثون، الذين نشروا نتائج دراستهم في دورية «نيتشر كومينيكيشينز»، أداة مطوَّرة يُطلق عليها «فيس إيج» (FaceAge)، وهي أداة ذكاء اصطناعي قادرة على تقدير العمر البيولوجي للشخص من صورة واحدة.
وأفادت نتائجهم بأن تقدير العمر البيولوجي من صور متعددة ملتقطة على مدار فترة زمنية يمكن أن يوفر معلومات أدق حول مدى استجابة المريض.
حلَّلت الدراسة الجديدة صورتين لكل مريض من بين 2279 مريضاً بالسرطان، التقطتا في أوقات مختلفة خلال فترة العلاج. ووجد الباحثون أن ارتفاع معدل شيخوخة الوجه (FAR) يرتبط ارتباطاً وثيقاً بانخفاض احتمالية النجاة.
قال الدكتور ريموند ماك، طبيب الأورام الإشعاعي في معهد ماساتشوستس العام بريغهام للسرطان والمؤلف المشارك الرئيسي للدراسة، إن «استخلاص معدل شيخوخة الوجه من صور الوجه الروتينية المتعددة يتيح تتبُّع صحة الفرد بشكل شبه فوري».
وأضاف، في بيان، الثلاثاء: «تشير دراستنا إلى أن قياس (فيس إيج) بمرور الوقت قد يُحسِّن تخطيط العلاج الشخصي، ويُعزّز تقديم المشورة للمرضى، ويُساعد في تحديد وتيرة وكثافة المتابعة في مجال الأورام».
و«فيس إيج» هي أداة ذكاء اصطناعي تستخدم تقنيات التعلم العميق لتحديد العمر البيولوجي من صورة وجه الشخص. وفي دراسة نُشرت عام 2025، وجد الباحثون أن مرضى السرطان يُرجَّح أن يظهروا أكبر من عمرهم الزمني بنحو 5 سنوات وفقاً لهذا المقياس، وأن التقديرات الأكبر سناً ترتبط بنتائج بقاء أسوأ بعد علاج السرطان.
في الدراسة الجديدة، سعى الباحثون إلى معرفة المعلومات التي يمكن أن يوفرها برنامج «فيس إيج» عند تطبيقه على صور متعددة للشخص نفسه، التقطت على فترات زمنية مختلفة. وفحصوا صوراً لوجوه مجموعة من المرضى المصابين بأنواع مختلفة من السرطان، الذين تلقوا دورتين على الأقل من العلاج الإشعاعي في مستشفى بريغهام والنساء بين عامي 2012 و2023.
وأشارت نتائج متوسط معدل شيخوخة الوجه إلى أن وجوه المرضى تجاوزت شيخوختهم الزمنية بنسبة 40 في المائة. وارتبط ارتفاع هذا المعدل، أو ما يُعرف بـ«تسارع الشيخوخة» بانخفاض معدل البقاء على قيد الحياة.
وكان المؤشر أكثر قدرة على التنبؤ بنتائج البقاء على قيد الحياة بثبات على مدى فترات زمنية أطول مقارنة بالتقنيات والوسائل الأخرى المتاحة حالياً؛ حيث أظهرت النتائج أن المرضى الذين كان تقدير «فيس إيج» لديهم أكبر من عمرهم الزمني بعشر سنوات أو أكثر، كانت معدلات بقائهم على قيد الحياة أسوأ بشكل ملحوظ، بينما كانت النتائج أفضل لدى المرضى الذين كان تقدير «فيس إيج» لديهم أكبر من عمرهم الزمني بخمس سنوات أو أقل.
يقول الدكتور هوغو آيرتس، مدير برنامج الذكاء الاصطناعي في الطب في مستشفى ماساتشوستس العام بريغهام، والمشارك في تأليف الدراسة: «يوفّر تتبّع المؤشر الجديد بمرور الوقت من خلال صور بسيطة مؤشراً حيوياً غير جراحي وفعالاً من حيث التكلفة، ولديه القدرة على إطلاع الأفراد على حالتهم الصحية».",post
9338c06581304dd3bf1a3679bf51e83d,aawsat,SA,https://aawsat.com/%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/5268047-%D8%A8%D8%A7%D9%83%D8%B3%D8%AA%D8%A7%D9%86-%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%85%D8%AD%D9%88%D8%B1%D9%8A-%D9%81%D9%8A-%D8%B3%D8%AF%D8%A7%D8%AF-35-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D8%AF%D9%88%D9%84%D8%A7%D8%B1,باكستان: دعم السعودية «محوري» في سداد 3.5 مليار دولار,"باكستان: دعم السعودية «محوري» في سداد 3.5 مليار دولار

أعلن رئيس الوزراء الباكستاني شهباز شريف نجاح بلاده في سداد 3.5 مليار دولار من الديون الثنائية الإلزامية، مؤكداً أن هذا العبور المالي الآمن لم يكن ممكناً لولا الدعم «المحوري» من خادم الحرمين الشريفين الملك سلمان بن عبد العزيز وولي العهد الأمير محمد بن سلمان.
وأوضح شريف أن هذا السداد الضخم تم من دون المساس باستقرار احتياطيات النقد الأجنبي، التي بلغت مستويات عند 20.6 مليار دولار، وهي الخطوة التي تعدّ وقوداً فعلياً لتقوية موقف المفاوض الباكستاني أمام صندوق النقد الدولي، الذي يشترط عادةً وجود تمويل خارجي مؤكد واستقرار في الاحتياطيات للموافقة على برامج التمويل.
وكان البنك المركزي الباكستاني أعلن يوم الجمعة أن باكستان سددت جميع ديونها للإمارات بقيمة 3.45 مليار دولار، وذلك بعدما منحت السعودية إسلام آباد تمويلاً جديداً بقيمة 3 مليارات دولار مع تمديد أجل وديعة سابقة بقيمة 5 مليارات دولار.

اقرأ أيضاً

شهباز شريف: سددنا 3.5 مليار دولار من الديون بفضل دعم السعودية «المحوري»",post
9325a3cb2f2f4899b166be2433cd57a2,aawsat,SA,https://aawsat.com/%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D9%88%D9%81%D9%86%D9%88%D9%86/%D9%83%D8%AA%D8%A8/5267888-%D9%81%D8%AA%D9%86%D8%A9-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%81%D8%AA%D9%86%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9,فتنة القراءة... فتنة الكتابة,"فتنة القراءة... فتنة الكتابة

عن دار «صفصافة للنشر والتوزيع والدراسات»، القاهرة، 2026، صدر للروائي المصري سعد القرش كتاب جديد عنوانه «فتنة القراءة... أربعون كتاباً ورواية». في هذا الكتاب تختلط فتنة القراءة بفتنة الكتابة التي حرَّضت المؤلف على محاورة أعمال إبداعية وفكرية ونقدية وفلسفية أحبَّها، وأراد أن ينقل هذه المحبة إلى القارئ.
يضم الكتاب أكثر من أربعين فصلاً، تتفاوت طولاً وقصراً حسب ما تذهب إلى روح المحاورة، بين المؤلف والكتب موضع الحفاوة. وعلى غير العادة يبدأ الكتاب بمقدمتين، وإن شئنا الدقة بمقدمة في مديح الكتابة الجميلة، وتمهيد عن مهابة الكتابة، وأنها لو صدقت لكبحت هوس البعض بحمل لقب «روائي»، عبر ثرثرات تجد متحمسين لنشرها.
يعنى سعد القرش بالإشارة إلى ما تمتاز به الكتاب المختارة من نباهة تميز مؤلفيها. وعلى سبيل المثال يذهب فصل «حداثة ابن حزم» ـ وقد مرَّ ألف عام على كتابه الأشهر «طوق الحمامة» ـ إلى بصيرة ابن حزم وعبقريته، «وقدرة النص على التجدد، وعبور الأزمنة والجغرافيا والثقافات». لكنه لا يستعرض كتاباً حظي بدراسات غزيرة عبر أكثر من مائة عام، وإنما يتوقف أمام «الحداثة» المبكرة لهذا الإمام الأندلسي، وكان له فضل السبق إلى استعمال بعض الكلمات للمرة الأولى. كما ينبه إلى خلط المؤلفين والوعاظ، إلى اليوم، بين إبليس والشيطان. «الأول نسخة سماوية سبقت خلق آدم، والثاني نسخة صحبت آدم منذ الوسوسة الأرضية الأولى، إلى يوم يبعثون. وقلما يفرقون بين الاثنين... أما ابن حزم فقد وعى هذا الفرق، بقوله في (الطوق): إبليس كان في الجنة مع الملائكة المقربين، فلمعصية واحدة وقعت منه استحق لعنة الأبد، وعذاب الخلد، وصيّر شيطاناً رجيماً، وأُبعد عن رفيع المكان».
يضيف سعد القرش: «سوف يمرُّ نحو ألف سنة، حتى يتوقف الباحث الأميركي ويتني س. بودمان أمام آيات قرآنية تفرق بين إبليس والشيطان، على خلاف ما استقر عليهم الفكر الإسلامي باعتبارهما شخصية واحدة. ففي كتاب (شعرية إبليس.. اللاهوت السردي في القرآن)، الذي ترجمه رفعت السيد علي، يرصد بودمان قصة إبليس الواردة في سبع سور قرآنية، وتبدأ بإبلاغ الله للملائكة بخلق بشر من طين. ثم يتوقف أمام ثنائية إبليس والشيطان، فالأول (شخصية شديدة التعقيد... لا يشير القرآن إلى إبليس على أنه ممثل للشر... على الإطلاق)، أما الشيطان فلم يكن (أبداً في القرآن مصدر قصة مثل قصة إبليس. لا يوجد مصدر يفكّ التباس العلاقة بين إبليس والشيطان). ويجد بودمان مخرجاً بالقول إن إبليس حينما طرد من الجنة، (أصبح بطريقة ما الشيطان). وفي القرآن اختفى أي ذكر لإبليس (في الحياة الدنيا للبشر)، ولكنه استمر في النصوص الإسلامية. أغلب الظن أن بودمان لم يقرأ (طوق الحمامة). كان ابن حزم سيجعله يتردد في استسهال إطلاق هذا التعميم».
ويلقي كتاب «فتنة القراءة» أضواء على أعمال منها: «تاريخ عِلم الأدب» للفلسطيني روحي الخالدي، «فكّاكون يهود وأسرى مسلمون في أوروبا في العصور الوسطى» للمستعرب الهولندي الراحل شورد فان كونينجسفيلد، و«الهولوكوست الليبي المنسي»، «مختارات من الشعر الإيراني» لمريم حيدري، «في مديح الشيخوخة» للخطيب الروماني شيشرون، سيرة جرَّاح القلب مجدي يعقوب. ومن الأعمال الإبداعية رواية «الشطرنج» لشتيفان تسفايج، «عاصفة الأوراق» الرواية الأولى لغارسيا ماركيز، «ثلاثية» النرويجي الفائز بجائزة نوبل يون فوسه. إضافة إلى قصص وروايات لمؤلفين منهم: الفلسطينية عدنية شبلي، الجزائريتان راضية تومي وإنعام بيوض، السوري الفارس الذهبي، العراقية إنعام كجه جي، الفرنسية آني إرنو، القطرية هدى النعيمي. ومن المصريين ألبير قصيري، أحمد الخميسي،",post
b3c596351cde417a845379a967da25bd,adslgate,SA,https://www.adslgate.com/thread/2754833?goto=newpost,وسيط في امريكا,"وسيط في امريكا

#1

ال


السيل الممتنع

•

اليوم 11:06 AM


2012


مكة المكرمة


احتاج وسيط في امريكا لشحن اجهزه طبيه وشراء


📿 اللهم رحمتك أرجو فلا تكلني إلى نفسي طرفة عين

متابعة العضو

عرض ردود هذا العضو في الموضوع

نسخ الرابط

بحث في الموضوع

الأقدم

الأحدث

رد

اقتباس

الأقدم

الأحدث",post
a3541784434e44b5b98e9eede6d73251,adslgate,SA,https://www.adslgate.com/thread/2754833?goto=newpost,RE: وسيط في امريكا,"[COMMENT]
📿 اللهم رحمتك أرجو فلا تكلني إلى نفسي طرفة عين",comment
0cb5eee963c6493a8344f4a91bda79aa,adslgate,SA,https://www.adslgate.com/thread/2754833?goto=newpost,RE: وسيط في امريكا,"[COMMENT]
متابعة العضو

عرض ردود هذا العضو في الموضوع

نسخ الرابط

بحث في الموضوع

الأقدم

الأحدث

رد

اقتباس

الأقدم

الأحدث",comment
8e307a5144244ae0b32260ca442ba903,adslgate,SA,https://www.adslgate.com/thread/2754833?goto=newpost,RE: وسيط في امريكا,"[COMMENT]
متابعة العضو

عرض ردود هذا العضو في الموضوع

نسخ الرابط

بحث في الموضوع

الأقدم

الأحدث",comment
